1126.00, 0.098
1128.00, -0.096
1118.50, 0.036
1117.00, 0.167
1123.00, -0.115
1118.50, 0.135
1133.00, -0.111
1121.00, 0.125
1111.00, 0.103
1112.50, -0.071
1120.00, -0.214
1127.00, -0.094
1129.00, -0.083
1127.50, 0.091
1131.00, -0.136
1116.50, -0.009
1119.50, -0.125
1132.00, -0.083
1125.50, -0.042
1125.00, 0.014
1117.00, 0.154
1112.00, -0.05
1108.00, 0.218
1103.00, 0.144
1108.00, 0.208
1114.00, 0.015
1113.00, 0.015
1111.00, -0.05
1108.50, 0.258
1128.00, -0.176
1136.00, -0.214
1128.00, -0.078
1148.00, -0.125
1131.00, 0.09
1132.00, 0.1
1126.50, 0.074
1158.00, -0.129
1150.00, -0.129
1141.00, -0.122
1157.00, -0.179
1151.00, -0.083
1160.00, -0.115
1149.00, 0.117
1152.00, 0.133
1139.50, 0.111
1135.00, 0.167
1132.00, -0.083
1145.00, -0.154
1140.00, -0.015
1143.00, 0.167
1145.00, -0.026
1141.00, 0.167
1157.00, -0.153
1152.00, 0.03
1156.00, 0.0
1155.00, -0.076
1155.00, -0.125
1151.00, -0.028
1152.00, 0.093
1150.50, -0.083
1151.00, 0.056
1149.00, 0.067
1145.00, 0.146
1133.00, 0.167
1122.00, 0.133
1126.00, 0.236
1121.00, 0.028
1125.50, -0.2
1118.50, 0.019
1125.00, -0.111
1125.00, 0.0
1124.50, -0.136
1118.00, 0.045
1113.00, 0.071
1115.00, 0.061
1117.00, -0.064
1113.00, 0.25
1112.00, 0.083
1121.00, -0.13
1121.50, -0.093
1122.00, 0.133
1118.00, 0.062
1117.00, -0.048
1115.50, 0.148
1114.00, 0.139
1120.50, -0.167
1116.50, 0.0
1104.00, 0.136
1102.50, 0.136
1109.00, -0.035
1120.00, -0.089
1127.00, -0.256
1124.00, 0.042
1121.00, -0.15
1117.50, -0.19
1118.00, 0.19
1113.00, 0.048
1118.00, -0.111
1129.00, -0.108
1123.50, -0.045
1133.00, 0.015
1128.00, 0.241
1126.00, 0.0
1128.00, 0.104
1121.00, 0.283
1116.50, 0.037
1117.50, -0.121
1118.50, 0.25
1116.00, -0.021
1122.00, 0.083
1124.00, -0.111
1127.00, -0.01
1135.00, -0.111
1131.50, 0.048
1133.00, -0.205
1128.00, 0.143
1124.50, -0.026
1120.00, 0.407
1123.00, -0.104
1120.00, 0.146
1114.00, 0.033
1114.00, 0.148
1110.50, -0.133
1101.00, 0.167
1095.50, 0.083
1090.00, -0.022
1089.00, 0.152
1090.00, -0.135
1085.50, 0.073
1089.50, -0.056
1083.50, 0.071
1086.50, -0.048
1090.50, -0.111
1087.50, 0.045
1087.00, 0.077
1090.50, 0.037
1089.50, 0.083
1090.00, 0.133
1079.00, 0.181
1079.50, 0.208
1081.00, 0.0
1081.00, -0.278
1084.00, -0.083
1080.00, 0.074
1071.00, 0.178
1068.00, -0.125
1064.50, -0.026
1071.50, 0.071
1074.50, -0.185
1083.50, -0.152
1081.50, 0.167
1075.00, -0.019
1094.00, -0.1
1086.00, -0.139
1092.50, -0.15
1088.50, 0.056
1090.00, 0.071
1087.00, 0.074
1082.00, 0.183
1099.50, -0.069
1094.00, -0.167
1097.00, 0.0
1089.00, -0.045
1083.00, 0.03
1079.50, 0.241
1077.50, 0.061
1075.00, 0.037
1079.00, -0.03
1078.50, 0.31
1079.50, 0.033
1082.00, 0.238
1083.00, -0.167
1083.50, 0.229
1086.50, -0.104
1083.00, 0.042
1084.00, -0.037
1093.00, -0.111
1086.00, 0.208
1086.00, 0.111
1079.00, 0.095
1075.00, 0.093
1078.00, -0.143
1080.00, -0.238
1085.00, -0.104
1082.50, 0.119
1076.00, 0.095
1068.50, 0.093
1068.00, 0.074
1064.00, 0.093
1066.00, -0.083
